inst_hash,base_features_runtime,clauses,variables,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative,hornvars_mean,hornvars_variance,hornvars_min,hornvars_max,hornvars_entropy,invhornvars_mean,invhornvars_variance,invhornvars_min,invhornvars_max,invhornvars_entropy,balancecls_mean,balancecls_variance,balancecls_min,balancecls_max,balancecls_entropy,balancevars_mean,balancevars_variance,balancevars_min,balancevars_max,balancevars_entropy,vcg_vdegree_mean,vcg_vdegree_variance,vcg_vdegree_min,vcg_vdegree_max,vcg_vdegree_entropy,vcg_cdegree_mean,vcg_cdegree_variance,vcg_cdegree_min,vcg_cdegree_max,vcg_cdegree_entropy,vg_degree_mean,vg_degree_variance,vg_degree_min,vg_degree_max,vg_degree_entropy,cg_degree_mean,cg_degree_variance,cg_degree_min,cg_degree_max,cg_degree_entropy,bytes,ccs
3fb297f59ad2dc32fd3f79d61951d8cb,23367,5892,67,0,23300,0,0,0,0,0,0,0,11784,11650,18,2928,5.98,93.73,2,132,0.63,5.91,9.77,2,44,0.61,0.44,0.03,0,0.50,0.55,0.82,0.03,0.25,1,0.00,11.87,158.46,5,176,0.47,2.99,0.01,1,3,0.03,35.60,1427.11,13,528,0.47,75.51,8770.84,5,280,0.67,406768,1,0
3ff263696219ca9e301b0a1b345eb9aa,15443,500,0,12443,0,0,0,0,1,1,7,2991,12443,3000,3000,12443,49.77,47.09,31,70,0.90,121.05,1184.68,60,193,0.97,0,0,0,0,0,0.45,0.02,0.18,1,0.65,170.82,1217.77,101,243,0.96,5.53,55.20,2,35,0.31,2649.61,518065.33,1325,4120,0.99,984.15,1821565.67,213,6401,0.81,378819,1,0
41423c03ef173a5b81d6e6776f316fa5,21302,5348,169,6638,9727,3570,1190,0,0,1,7,0,15258,11327,51,1103,7.60,193.52,2,175,0.46,5.78,51.78,2,98,0.35,0.58,0.08,0,1,0.49,0.73,0.03,0.22,1,0.03,11.77,518.94,3,278,0.49,2.95,0.75,1,9,0.63,37.73,6761.71,5,1077,0.57,165.04,28603.06,3,1066,0.86,360283,1,1
4348c6b9af237291558b154a9de82969,34438740,7484099,125478,12230714,20438910,1395679,1992,3500,2858,2676,115017,121916,19770187,16506085,385161,13702574,6.38,765.02,0,9526,0.29,7.61,1427.85,0,6748,0.30,0.32,0.08,0,1,0.18,0.94,0.03,0,1,0.11,13.66,3668.88,0,18572,0.33,2.97,74.00,1,22934,0.20,381.10,2097667.95,0,80031,0.37,837.88,4374149.54,1,229118,0.54,908344159,46170,181
43687a48fb119ca61b47c2fc69a71e7d,73350,9072,24,14091,58296,0,0,0,0,903,0,36,47211,26163,941,22513,14.05,3135.93,1,632,0.12,9.30,563.10,4,130,0.20,0.34,0.05,0,0.50,0.90,0.65,0.02,0.08,1,0.02,23.35,5519.29,5,761,0.12,2.89,1.24,1,42,0.35,77.42,47535.43,20,2281,0.20,750.06,175157.89,24,8191,0.47,1128221,1,0
436d00b6d41912e800e9855d08c75139,923497,310434,1,615664,307832,0,0,0,0,0,0,0,739544,659366,44261,140062,5.16,124.84,1,758,0.25,4.84,57.75,1,604,0.25,0.66,0.15,0,1,0.62,0.68,0.00,0.67,1,0.00,6.94,220.95,2,1089,0.07,2.33,0.22,1,3,0.58,16.86,1381.51,5,2722,0.07,90.47,14703.31,4,2055,0.60,17070759,1,3
4408f3ebfc37275a23ef57cfcc8aba6d,18686118,4381523,65540,5700320,11988009,816510,1254,1300,1862,1518,60608,49197,10023155,9675462,212550,6685694,5.65,536.20,0,7692,0.30,7.34,890.29,0,6850,0.31,0.34,0.08,0,1,0.19,0.94,0.03,0,1,0.12,12.67,2267.63,0,14818,0.33,2.97,68.27,1,14467,0.20,328.76,931606.24,0,50313,0.39,569.33,1654339.01,1,138982,0.56,484236804,27692,77
44ed91b4ca5a5d8323cab4c268d81fd1,244387,4382,145,239551,44,0,265,4,0,0,48,4330,239692,4840,4840,239547,109.37,5565.55,14,326,0.92,104.87,5039.99,16,317,0.91,0,0,0,0,0,0.95,0.00,0.85,1,0.03,214.20,21206.25,30,642,0.91,3.84,292.65,1,326,0.04,17143.81,297285464.25,761,71182,0.99,1202.91,39853396.75,37,140790,0.86,5453858,1,2
4501f9a0e9fab5d5cff7133022b1f780,19244,836,0,149,955,1504,3572,2543,2704,2870,2715,2232,2329,2641,181,314,14.08,70.30,3,49,0.87,15.63,86.33,1,62,0.88,0.53,0.07,0,1,0.74,0.85,0.02,0.12,1,0.34,157.12,38178.96,10,1081,0.93,6.83,4.46,2,24,0.85,1175.08,2964995.67,28,9290,0.95,2730.96,7044371.43,21,15318,0.95,591637,1,0
4513c58c16e72a34f9f8518db7baeb9e,104842,24280,66,25067,79709,0,0,0,0,0,0,0,99811,25959,4263,1301,11.42,115.86,1,50,0.78,2.22,8.00,0,67,0.33,0.57,0.06,0,1,0.34,0.50,0.13,0,1,0.52,11.92,122.92,1,77,0.70,2.76,0.18,1,3,0.51,33.68,1077.51,1,195,0.76,61.35,1056.45,1,157,0.93,1944688,2,1
4551c996fc6f5fbe62b43076abb25077,1297025,126152,0,620816,674308,140,22,152,96,830,17,644,1276333,419531,5063,223559,25.47,1575.45,1,335,0.47,7.06,46.06,1,332,0.44,0.57,0.12,0,1,0.18,0.82,0.02,0.01,1,0.00,27.54,1616.84,6,341,0.37,2.68,48.38,2,323,0.21,571.19,59530.80,23,1017,0.55,231.04,44919.03,12,7220,0.49,26333522,1,5
45784477d3143f470c0bd0137a1c01ed,12009041,2099034,523670,8655,6299954,5176762,0,0,0,0,0,0,6790312,4712820,5812,533971,10.19,9274.38,1,4353,0.50,7.22,1034.30,1,1457,0.52,0.46,0.04,0,1,0.61,0.76,0.09,0,1,0.27,19.13,16489.00,1,5809,0.48,3.34,0.49,1,4,0.61,66.74,148499.27,1,17425,0.45,2946.02,17319506.46,1,12533,0.47,325291285,2,47
45ec40c74fdbf2fe41122ac1e31e6c8e,119979,2546,0,119949,0,0,0,0,0,0,0,30,119949,30,30,119949,94.23,123.73,6,102,0.82,1,0,1,1,0,0,0,0,0,0,0.01,0.00,0.01,0.17,0.01,95.23,123.73,7,103,0.82,2.02,1.73,2,103,0.00,273.78,467.41,108,307,0.86,195.05,15692.02,14,8840,0.56,1586094,1,1
47135a1fd4c86afbfec0c7879c45268b,1861967,294085,2131,404073,1434056,18900,30,30,0,451,0,2296,1812539,290242,1804,183737,17.17,710.61,0,102,0.63,2.23,3.27,0,11,0.73,0.51,0.06,0,1,0.28,0.56,0.14,0,1,0.43,17.76,741.34,1,108,0.59,2.81,0.42,1,43,0.26,52.51,7382.56,3,329,0.60,166.93,7708.85,2,3854,0.72,40620481,1,6
47a1a6f5687ed19c5c0f77c2c81f3f81,1352,364,0,8,192,1152,0,0,0,0,0,0,455,463,97,101,4.71,3.85,2,8,0.74,4.78,3.65,2,8,0.77,0.52,0.13,0,1,0.64,1,0,1,1,0,14.29,9.11,6,16,0.61,3.85,0.14,2,4,0.40,55.47,224.07,16,64,0.61,57.40,165.25,12,64,0.62,24642,1,0
488b147304549670f31653c932684e2c,52836,12561,2,15903,28048,8347,536,0,0,0,0,0,29329,34394,1,5598,5.89,4080.72,0,4672,0.48,7.53,7172.29,0,6368,0.49,0.58,0.10,0,1,0.49,0.80,0.02,0.40,1,0.02,12.10,21541.70,0,11103,0.45,2.88,0.48,1,5,0.64,36.86,218745.20,0,35441,0.62,5156.05,32969867.06,1,26101,0.79,986369,3,1
48e9f29a92930f1b367efc5754cb679b,206616,20061,0,184968,7470,4372,0,0,0,0,0,9806,190859,14391,6326,182556,19.36,1230.17,1,1296,0.81,16.00,209.43,1,88,0.65,0.05,0.04,0,1,0.11,0.44,0.08,0,1,0.81,35.88,1656.88,2,1368,0.84,3.48,244.37,2,1361,0.16,2641.85,6920310.82,6,23067,0.78,285.87,639267.66,5,62438,0.65,4590488,1,2
48eacbc152c7710dfd6fe17a8a17199e,15372,500,0,12372,0,0,0,0,2,0,2,2996,12372,3000,3000,12372,49.49,43.16,29,69,0.90,122.85,1170.18,60,198,0.98,0,0,0,0,0,0.44,0.02,0.20,0.97,0.65,172.33,1184.15,105,248,0.96,5.61,57.26,2,38,0.30,2726.49,532145.49,1370,4297,1.00,1004.53,1915099.15,212,6882,0.81,380731,1,1
49f5d904bb2e762219287d33f5621971,214518,70149,619,153517,51077,8585,0,0,0,0,0,720,204975,109849,9542,46091,6.80,46.66,0,51,0.45,3.42,6.55,0,21,0.55,0.60,0.17,0,1,0.59,0.67,0.10,0,1,0.32,7.37,58.20,0,54,0.41,2.41,2.86,1,30,0.46,26.51,1913.42,0,232,0.41,36.78,2750.62,1,1162,0.63,3590485,6,1
4a85e090bda23cef9bf2aed55d489ab6,59889,13754,2,20421,27296,10086,2084,0,0,0,0,0,33782,37305,1,8420,6.06,219.32,0,389,0.49,7.62,411.88,0,537,0.51,0.55,0.11,0,1,0.58,0.82,0.03,0.29,1,0.02,12.61,1228.80,0,952,0.54,2.90,0.64,1,5,0.71,39.32,13217.92,0,3179,0.69,318.75,163211.44,1,2510,0.80,1100475,3,0
4af0fbe3087b6e3ad54177e16b85ed06,351535,5894,197,345027,52,0,365,4,0,0,56,5834,345220,6512,6512,345023,117.11,6974.61,14,433,0.90,112.61,6389.69,16,422,0.89,0,0,0,0,0,0.95,0.00,0.85,1,0.02,229.69,26725.14,30,855,0.89,3.85,325.47,1,434,0.03,20296.47,475866702.47,761,106062,0.99,1332.61,56294402.60,37,208818,0.85,7953366,1,3
4b45bebcc3f810b25cca2d16a1ff2084,890098,195697,2,188699,516077,166134,19186,0,0,0,0,0,445099,575984,1,77672,6.28,431.94,0,886,0.41,8.27,497.39,0,1147,0.44,0.56,0.08,0,1,0.50,0.89,0.02,0.29,1,0.00,13.73,2396.46,0,2057,0.49,3.02,0.48,1,5,0.65,43.63,28051.20,0,6895,0.61,568.31,961438.54,1,5840,0.68,20791477,3,6
4b537d3c18082eb884bf9429b8146214,8561035,1987158,0,3625132,4511830,170170,163252,31298,7522,5428,7825,38578,5609964,5282062,195155,1372166,6.89,1025.62,1,10652,0.37,6.82,775.96,1,10652,0.38,0.57,0.12,0,1,0.21,0.79,0.05,0.04,1,0.00,11.82,3827.01,2,21004,0.46,2.74,2.54,2,52,0.26,43.37,45294.99,4,73560,0.53,920.74,11203345.13,7,338362,0.67,203386237,1,45
4db2404ba78dda6f3bc89a2b03057fd2,5506112,1736748,327,1822266,2871238,445732,366549,0,0,0,0,0,3509003,3017294,481325,812079,5.18,40.12,0,338,0.48,4.48,25.18,0,210,0.45,0.53,0.13,0,1,0.59,0.86,0.03,0,1,0.26,9.14,130.37,0,665,0.48,2.88,0.66,1,5,0.68,28.46,1382.76,0,2310,0.58,67.47,10835.06,1,920,0.73,136265969,7081,26
4f888358cd62fe7bc602ea6882cdfc6d,5432,970,241,418,445,1784,2544,0,0,0,0,0,1687,2120,288,417,5.20,27.18,0,23,0.78,7.85,65.80,0,35,0.76,0.52,0.10,0,1,0.78,0.68,0.19,0,1,0.50,22.96,624.29,0,114,0.71,4.10,1.25,1,5,0.78,101.09,13048.63,0,523,0.64,205.59,6983.17,1,346,0.89,107285,379,0
5099718e4b5b8fe2ba7f8b919fdfde2d,648806,134781,12,51552,540134,57098,0,0,0,0,4,6,313394,377097,4241,48853,6.79,24.16,0,66,0.65,8.24,29.96,0,64,0.61,0.48,0.04,0,1,0.28,0.95,0.01,0.03,1,0.00,14.48,93.45,0,124,0.62,3.01,0.19,1,65,0.29,44.47,894.01,0,415,0.49,63.00,523.44,3,1210,0.70,14384632,8839,3
51dd2c14736f2d9164f749d6a633ccb5,59502,14726,83,33609,24412,1398,0,0,0,0,0,0,56830,22418,289,12406,9.29,40.69,1,71,0.69,3.12,13.00,0,45,0.45,0.58,0.14,0,1,0.63,0.50,0.09,0,1,0.61,9.92,57.29,1,76,0.67,2.46,0.30,1,4,0.57,25.57,418.93,1,203,0.73,38.55,507.05,1,218,0.83,960889,2,1
51e4929accfa3a0e68bff09974c7f0f4,213271989,18625178,2327,199191036,6880202,6860448,664,3320,996,1992,0,331004,206049495,110519151,4432,95894601,22.49,107823.96,2,27213,0.30,15.38,25659.00,2,13606,0.32,0.51,0.23,0,1,0.24,0.55,0.03,0.00,1,0.00,26.79,110213.47,2,27213,0.28,2.34,105.36,1,770,0.06,1269.07,1535219.06,4,54426,0.62,9687.67,145026807.27,3,34464,0.61,640317091,7,299
5237a944490aeead04c7a4539e6b44d2,1850858,292144,2131,401214,1425806,18900,60,0,0,451,0,2296,1801430,289408,1804,181652,17.18,708.87,0,100,0.63,2.24,3.27,0,11,0.73,0.51,0.06,0,1,0.27,0.56,0.14,0,1,0.44,17.78,739.52,1,106,0.59,2.81,0.42,1,43,0.27,52.57,7368.87,3,323,0.60,166.61,7675.63,2,3854,0.72,40376093,1,8
5457c05649be6f3bc4f743c5e6086a18,4490,803,1,446,1155,2888,0,0,0,0,0,0,2549,2235,32,83,10.71,403.19,4,164,0.50,9.59,414.06,2,164,0.50,0.44,0.05,0,1,0.54,0.90,0.01,0.67,1,0.02,19.81,1645.88,5,328,0.53,3.54,0.45,1,4,0.62,72.71,26824.43,12,1312,0.51,364.56,100110.41,5,912,0.84,70181,1,0
54d4838f065e6ca3579b357bc70ea566,253975,57468,2,81477,109042,56680,6774,0,0,0,0,0,137794,156775,1,36920,6.02,653.65,0,1845,0.40,7.89,1147.19,0,2312,0.45,0.53,0.11,0,1,0.59,0.82,0.02,0.29,1,0.01,13.06,3936.11,0,4472,0.48,2.96,0.65,1,5,0.72,41.48,45157.05,0,15437,0.63,929.25,2012063.68,1,16188,0.78,5274518,3,2
5573681b2f40d5d8b30267ac59987e40,59879,15050,107,0,59772,0,0,0,0,0,0,0,30100,29886,32,7493,5.99,153.65,2,213,0.61,5.94,16.34,2,71,0.59,0.44,0.03,0,0.50,0.55,0.82,0.03,0.60,1,0.00,11.92,264.72,5,284,0.44,3.00,0.01,1,3,0.02,35.75,2383.11,13,852,0.44,102.26,23495.52,5,440,0.66,1116985,1,1
55add9c1c8ad002a0faa34ecf47919a1,1858274,293448,2131,403140,1431296,18900,30,30,0,451,0,2296,1808846,289984,1804,183032,17.17,710.06,0,102,0.63,2.23,3.27,0,11,0.73,0.51,0.06,0,1,0.28,0.56,0.14,0,1,0.43,17.77,740.76,1,108,0.59,2.81,0.42,1,43,0.26,52.53,7378.40,3,329,0.60,166.83,7700.09,2,3854,0.72,40539222,1,11
5601a7e094f61f3c5af461300c25243f,234322,112049,2640,80956,133508,15742,24,24,48,0,0,1380,153116,126587,4301,47028,3.41,96.70,0,178,0.39,3.13,88.34,0,178,0.37,0.47,0.10,0,1,0.29,0.93,0.03,0.03,1,0.00,5.95,241.48,0,355,0.40,2.84,6.11,1,65,0.42,29.68,3555.38,0,1047,0.40,132.38,26641.37,3,3811,0.73,4744713,43193,1
567964f034c8ffa65952897ce4927c6c,8709,2958,1,5806,2902,0,0,0,0,0,0,0,6429,4152,1655,3936,4.56,15.84,1,60,0.44,3.58,6.53,0,40,0.40,0.29,0.17,0,1,0.51,0.73,0.00,0.50,1,0.02,6.87,23.75,2,79,0.30,2.33,0.22,1,3,0.58,16.68,148.36,4,197,0.31,24.09,417.84,2,129,0.56,121958,1,0
56e7489da32260e1bdd085a418592ec2,6747,351,0,1368,5355,0,18,0,0,0,0,6,6723,24,24,2133,53.56,1300.71,21,107,0.98,0.56,0.25,0,1,0.99,0.34,0.05,0,0.50,0.90,0.09,0.01,0.01,0.17,0.05,54.13,1317.14,22,108,0.98,2.82,0.38,2,18,0.38,159.72,11265.89,64,317,0.98,220.94,6411.67,44,1944,0.52,99816,1,0
5796ee4ac65929640e1b67ae2bfb9e8e,253979,57467,2,81466,109067,56669,6775,0,0,0,0,0,137795,156774,1,36916,6.02,653.74,0,1845,0.40,7.89,1147.20,0,2312,0.45,0.53,0.11,0,1,0.59,0.82,0.02,0.29,1,0.01,13.06,3936.33,0,4472,0.48,2.96,0.65,1,5,0.72,41.48,45158.75,0,15437,0.63,929.27,2012037.88,1,16188,0.78,5274618,3,1
59047491e4828ed2bb79572330df6f77,5534,973,1,518,1351,3664,0,0,0,0,0,0,3111,2727,47,99,10.87,463.16,4,156,0.47,9.74,474.40,2,156,0.48,0.44,0.05,0,1,0.53,0.90,0.01,0.67,1,0.02,20.29,1884.12,5,312,0.50,3.57,0.43,1,4,0.61,74.88,30642.68,12,1248,0.49,403.68,120036.91,5,888,0.83,87847,1,0
594b07c07aee036a7aca35d44e2316da,19554,4576,2,7098,7879,3946,629,0,0,0,0,0,11090,12205,1,2970,5.91,109.06,0,273,0.53,7.58,210.92,0,380,0.57,0.55,0.12,0,1,0.60,0.81,0.02,0.29,1,0.04,12.40,672.45,0,689,0.60,2.90,0.68,1,5,0.73,38.93,7708.69,0,2310,0.74,193.38,70438.72,1,2011,0.82,340328,3,0
59e596f5f845a2487370950b37ec3db2,37774899,8489940,683535,10278402,25913047,158978,862,708,695,1805,687538,49329,17615955,21874271,2030995,14624147,4.94,225.53,0,3424,0.22,8.16,576.24,0,4565,0.21,0.29,0.08,0,1,0.14,0.87,0.07,0,1,0.10,12.84,1385.31,0,6875,0.22,2.89,6.24,1,3285,0.16,64.82,185716.50,0,65717,0.24,348.40,1057496.53,1,98791,0.52,964991889,59379,131
5ac44f542fd2cd4492067deb7791629a,23367,5892,67,0,23300,0,0,0,0,0,0,0,11784,11650,19,2927,5.98,93.73,2,132,0.63,5.91,9.77,2,44,0.61,0.44,0.03,0,0.50,0.55,0.82,0.03,0.25,1,0.00,11.87,158.46,5,176,0.47,2.99,0.01,1,3,0.03,35.60,1427.11,13,528,0.47,75.51,8770.84,5,280,0.67,406767,1,0
5c54a96de5bbfbfe9152afbc8822588d,52355,2310,0,9810,42480,60,0,0,0,0,0,5,52290,65,65,16890,63.66,8398.35,24,299,0.64,0.23,0.18,0,1,0.78,0.34,0.05,0,0.50,0.91,0.16,0.01,0.00,0.20,0.01,63.90,8459.31,24,300,0.64,2.82,0.47,2,60,0.35,190.70,75035.20,72,894,0.64,553.38,56197.85,126,18000,0.50,927706,1,0
5c5fa629c2c62723eb2d3388db264521,61596,15479,108,0,61488,0,0,0,0,0,0,0,30960,30744,34,7706,5.99,149.42,2,213,0.61,5.94,15.92,2,71,0.60,0.44,0.03,0,0.50,0.55,0.82,0.03,0.60,1,0.00,11.92,257.39,5,284,0.44,3.00,0.01,1,3,0.02,35.76,2317.07,13,852,0.44,100.41,22959.55,5,440,0.66,1151707,1,0
5c6495ff589cbbcb550e1655dadbd143,54479,1896,0,54444,0,0,0,0,0,0,0,35,54444,35,35,54444,57.43,79.35,3,63,0.89,1,0,1,1,0,0,0,0,0,0,0.02,0.00,0.02,0.33,0.01,58.43,79.35,4,64,0.89,2.03,1.76,2,72,0.00,169.51,271.64,69,198,0.88,121.58,6022.99,8,3465,0.60,705676,1,0
5cc5e3d24402696ed4ec03edfa42d663,2262677,842008,729,1531668,521578,101554,774,17280,0,0,89064,30,2031430,882136,106065,804374,5.64,454.87,1,2304,0.28,2.81,30.32,0,79,0.33,0.44,0.18,0,1,0.43,0.52,0.05,0.00,1,0.22,7.08,576.02,3,2882,0.28,2.63,6.45,1,577,0.44,35.97,13974.87,6,12099,0.37,233.01,291948.04,3,6338,0.69,45772213,1,5
5d357f1e4b5abc96c90d305f629edd5c,1652544,337278,0,308554,740790,349200,246000,8000,0,0,0,0,802589,646553,129756,265357,6.98,7.89,2,12,0.85,6.20,6.02,2,15,0.76,0.41,0.09,0,1,0.76,0.87,0.01,0.45,1,0.00,16.35,66.52,6,36,0.76,3.34,0.92,2,6,0.81,59.08,1525.96,15,156,0.74,68.13,1508.08,14,155,0.79,42730535,1,8
5e04f38ff11cee5d75fb98e12f6a14fc,11696,2658,2,3825,5345,2139,385,0,0,0,0,0,6509,7070,1,1699,6.08,101.98,0,177,0.56,7.53,188.86,0,279,0.57,0.55,0.11,0,1,0.58,0.82,0.03,0.29,1,0.05,12.85,621.73,0,522,0.60,2.92,0.64,1,5,0.71,40.35,6911.66,0,1772,0.76,178.85,39148.92,1,1082,0.87,195217,3,1
5e25f9f0d4ef05401fd9ab45a2538c1c,234322,112049,2640,80956,133508,15742,24,24,48,0,0,1380,153116,126595,4301,47020,3.41,96.70,0,178,0.39,3.13,88.35,0,178,0.37,0.47,0.10,0,1,0.29,0.93,0.03,0.03,1,0.00,5.95,241.48,0,355,0.40,2.84,6.11,1,65,0.42,29.68,3555.38,0,1047,0.40,132.38,26641.37,3,3811,0.73,4744713,43193,0
5e66b728b2445ec69f27e0f1a49f4b29,126548,4128,416,32,4612,7536,19110,1122,62700,31020,0,0,22010,19417,215,574,28.96,998.25,1,361,0.69,27.69,715.93,1,301,0.68,0.48,0.05,0,1,0.78,0.96,0.02,0,1,0.51,201.99,53326.60,1,2601,0.64,6.59,1.93,1,8,0.64,1390.10,2728204.63,1,18601,0.64,3070.37,2013366.37,1,4526,0.78,4687970,65,0
5e933a625099cc1ec6a8299a7848a2ae,19620011,187839,162,254369,8463204,10902276,0,0,0,0,0,0,13320586,2326349,13663,40986,247.29,87256.40,1,741,0.52,36.02,14913.76,1,485,0.52,0.55,0.06,0,1,0.54,0.84,0.06,0,1,0.34,370.04,248863.71,1,1382,0.47,3.54,0.27,1,4,0.54,1339.57,3475329.99,1,5361,0.55,3693.51,1678768.71,1,5528,0.46,489551891,163,58
5f24ae73bb2a0ec3bef68d8a9680f04f,206617,20061,0,184969,7470,4372,0,0,0,0,0,9806,190860,14391,6326,182557,19.36,1230.17,1,1296,0.81,16.00,209.43,1,88,0.65,0.05,0.04,0,1,0.11,0.44,0.08,0,1,0.81,35.88,1656.88,2,1368,0.84,3.48,244.37,2,1361,0.16,2641.85,6920309.79,6,23067,0.78,285.87,639264.82,5,62438,0.65,4590504,1,1
5ff92b9fa31963608674761e0d71fce8,93999,20965,116,17331,60640,15000,7,0,0,626,0,279,44096,52457,2774,25567,5.85,169.92,0,175,0.42,8.14,377.41,0,257,0.36,0.34,0.06,0,1,0.42,0.92,0.04,0.06,1,0.00,13.85,1022.53,0,430,0.43,3.09,2.98,1,33,0.46,56.19,11147.43,0,1462,0.51,270.87,52264.24,4,1614,0.60,1862460,264,1
608941b989227d93c62b3a9b4280011b,234322,112049,2640,80956,133508,15742,24,24,48,0,0,1380,153116,126611,4301,47004,3.41,96.70,0,178,0.39,3.13,88.37,0,178,0.37,0.47,0.10,0,1,0.29,0.93,0.03,0.03,1,0.00,5.95,241.48,0,355,0.40,2.84,6.11,1,65,0.42,29.68,3555.38,0,1047,0.40,132.38,26641.37,3,3811,0.73,4744713,43193,1
60a0ab2650e08f32c4fff6ff09369568,9763,3278,1,6508,3254,0,0,0,0,0,0,0,7113,5199,1365,3929,4.54,20.97,2,92,0.45,3.97,11.12,2,62,0.49,0.36,0.18,0,1,0.59,0.71,0.01,0.33,1,0.01,6.95,32.71,4,114,0.35,2.33,0.22,1,3,0.58,16.88,205.38,8,285,0.35,27.20,769.39,4,175,0.63,135879,1,0
61175b10026fe42cadd5e2f0088684ea,483115,133781,297,210931,219739,46627,5521,0,0,0,0,0,324275,287296,42093,85469,5.81,58.75,0,109,0.51,5.49,43.39,0,113,0.48,0.53,0.15,0,1,0.52,0.82,0.03,0,1,0.38,9.68,155.31,0,175,0.55,2.68,0.48,1,5,0.62,27.70,1321.64,0,520,0.69,68.97,3922.30,1,437,0.82,9623177,197,1
622787535593269d5e9a1dc4fe01c4af,152744,9643,133,19399,42370,28836,30802,19621,6864,2806,1631,282,86380,71495,14633,13006,37.38,7094.50,0,521,0.73,27.07,3742.99,0,495,0.72,0.34,0.08,0,1,0.64,0.53,0.09,0,1,0.75,66.49,20333.98,1,979,0.80,4.20,2.50,1,11,0.75,318.73,616537.95,2,5199,0.84,1562.80,2499486.35,2,6075,0.88,3779527,4,1
65138afdf7eb054be5131f2b0de84369,37586,12156,0,24048,11604,0,0,0,0,0,0,1934,36619,24199,967,1783,7.77,299.84,4,90,0.12,4.78,66.65,3,45,0.12,0.77,0.10,0,1,0.50,0.68,0.00,0.67,1,0.00,8.73,292.68,5,90,0.12,2.82,4.78,2,12,0.73,39.41,1490.93,31,225,0.12,119.30,1817.72,60,185,0.79,616188,1,0
65514d6ff224df20ba8c1aeec1698ab6,25203,6355,197,8051,11612,3810,1524,0,0,8,1,0,17878,13554,73,1437,7.42,189.92,2,180,0.46,5.80,54.45,2,113,0.36,0.58,0.08,0,1,0.49,0.73,0.03,0.25,1,0.03,11.66,528.66,3,294,0.49,2.94,0.75,1,9,0.63,37.22,6939.77,5,1135,0.58,167.55,31782.53,3,1118,0.85,428691,1,0
6901858f1edbe3b1d327902dab720326,98168,25460,200,25740,72000,0,0,0,0,0,0,228,42080,69616,1236,28704,3.97,53.09,1,29,0.44,8.49,226.79,2,62,0.53,0.42,0.10,0,1,0.63,0.65,0.01,0.25,0.98,0.00,11.41,447.55,3,86,0.48,2.96,22.12,1,100,0.44,119.06,1469.53,38,248,0.44,149.83,2884.18,5,600,0.63,1904353,1,0
6965d5369d3ab26daaf074303c3d1739,5262,1672,0,3205,1692,365,0,0,0,0,0,0,4080,4326,285,61,5.43,0.62,3,8,0.63,6.08,7.32,2,22,0.55,0.76,0.10,0,1,0.44,0.72,0.02,0.12,1,0.03,7.74,9.12,4,25,0.42,2.46,0.39,2,4,0.78,20.27,158.00,9,92,0.41,21.95,255.79,8,100,0.58,71074,1,0
6a3e3d3a65a46608b44d81f9e4621087,166107,45685,105,71267,76907,16003,1825,0,0,0,0,0,110811,98056,14685,29709,5.83,60.20,0,109,0.51,5.51,44.33,0,113,0.48,0.52,0.15,0,1,0.52,0.82,0.03,0,1,0.39,9.77,160.27,0,175,0.55,2.69,0.47,1,5,0.62,28.00,1365.09,0,520,0.69,70.35,4016.51,1,437,0.83,3127902,69,1
6b0dfcfa8cf0c0564f17ec0a5434b5b9,251243,64750,125,214356,32950,2282,0,0,0,0,0,1530,249042,159272,2143,57519,8.26,25.77,0,40,0.66,5.68,28.92,0,24,0.70,0.69,0.18,0,1,0.47,0.67,0.07,0,1,0.49,9.09,39.92,0,45,0.64,2.34,6.29,1,34,0.30,45.70,4701.10,0,278,0.62,31.60,2662.39,1,1005,0.55,4164769,6,0
6b630aa05142274d965c8fc019db511e,19013082,6744960,0,9513842,8994850,93394,66743,136315,43095,33268,43291,88284,13999392,10960564,560192,3493698,4.83,374.39,0,4356,0.34,4.16,335.46,0,4356,0.35,0.55,0.13,0,1,0.20,0.89,0.04,0,1,0.15,7.39,1348.30,0,8708,0.37,2.62,1.62,2,155,0.23,23.92,13463.09,0,26124,0.45,497.67,1582559.83,4,9811,0.72,455214703,745552,141
6b7e3415d7bd20be605b1f9723c43d68,59879,15050,107,0,59772,0,0,0,0,0,0,0,30100,29886,34,7491,5.99,153.65,2,213,0.61,5.94,16.34,2,71,0.59,0.44,0.03,0,0.50,0.55,0.82,0.03,0.60,1,0.00,11.92,264.72,5,284,0.44,3.00,0.01,1,3,0.02,35.75,2383.11,13,852,0.44,102.26,23495.52,5,440,0.66,1116983,1,0
6c34b7032712e16b08d97a0449d610e2,86273,23029,1,21432,61320,0,0,3502,0,0,0,18,70440,35445,15332,1498,8.66,51.25,5,30,0.40,3.77,9.46,2,28,0.48,0.51,0.11,0,1,0.48,0.90,0.05,0.03,1,0.00,10.78,97.33,6,34,0.43,2.88,0.71,1,27,0.40,33.71,861.76,18,104,0.42,57.02,594.30,13,448,0.39,1669021,1,0
